Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,care_environment,trust_legalsys,trust_police,trust_pltc,trust_euparl,trust_un,trust_pparties,trust_cntryparl
CH,5,7,4,3,4,5,3,5,1,3,3,4,2,3,2,3,2,3,7,3,3,7,2,4,1,1,1,1,2,90,5,229,3,1,7,9,8,4,7,5,6
CH,1,8,5,6,5,3,2,5,1,1,3,2,2,2,2,2,1,4,6,4,3,7,2,1,6,2,2,2,1,78,4,213,2,1,6,7,5,4,6,5,8
CH,1,10,5,6,4,3,2,5,3,3,2,3,3,2,2,3,1,3,10,3,3,8,6,4,3,2,1,1,2,84,5,322,2,1,7,9,6,6,7,5,5
CH,1,10,3,7,5,4,1,4,1,2,3,2,2,1,1,1,1,4,8,3,5,8,6,3,7,2,2,1,1,82,4,322,2,1,2,2,8,7,6,8,8
CH,5,8,5,8,5,3,2,4,2,2,3,3,4,2,2,2,1,3,8,3,2,6,4,4,6,3,3,2,1,46,6,421,9,3,9,8,7,5,5,7,8
CH,5,10,6,10,5,5,2,5,1,2,4,3,2,3,2,3,1,3,3,4,0,8,2,7,2,1,2,1,1,48,6,322,5,2,6,7,4,0,8,4,4
CH,5,3,3,3,5,2,4,4,2,2,2,3,3,1,3,3,1,4,4,3,1,3,2,7,2,4,2,3,2,31,6,720,10,5,4,5,6,5,6,4,6
CH,5,10,6,10,5,3,3,4,2,2,3,3,3,2,2,2,1,4,9,4,1,7,2,4,8,4,1,1,1,61,6,720,1,1,8,6,5,6,6,5,5
CH,5,8,5,6,5,3,1,4,1,3,1,1,3,2,2,2,1,4,8,3,1,8,2,3,7,2,1,1,2,30,6,720,4,3,9,9,5,7,7,5,8
CH,5,8,4,8,5,4,3,2,3,4,4,2,2,2,3,2,1,4,9,3,2,8,3,4,7,4,4,2,1,23,6,322,7,2,6,9,6,7,5,7,7
CH,5,8,4,8,4,2,2,3,2,2,2,4,4,2,2,3,1,4,7,4,3,5,6,7,6,4,2,2,1,49,4,520,4,3,5,9,4,2,5,4,7
CH,4,10,5,7,4,2,2,4,2,2,3,4,3,4,3,4,1,3,8,4,3,7,8,5,5,3,2,2,1,51,6,510,1,2,8,8,5,6,3,5,8
CH,1,9,5,2,4,2,3,3,2,4,4,3,3,2,3,2,1,3,8,3,5,4,4,5,3,3,2,2,2,59,4,322,7,1,5,8,4,5,4,6,5
CH,5,10,6,6,5,3,2,4,2,2,5,4,4,2,2,1,2,3,8,3,3,5,6,3,5,4,2,1,1,39,6,322,3,1,7,6,7,6,4,8,8
CH,5,9,6,7,4,3,2,5,2,3,1,2,2,2,2,2,1,4,6,3,4,5,2,3,1,3,3,3,2,49,4,322,4,2,7,7,4,3,5,4,5
CH,5,8,6,8,5,3,1,4,1,3,1,3,4,2,2,2,1,4,9,3,1,6,6,4,9,4,1,1,1,44,6,213,3,1,7,5,0,0,7,0,1
CH,5,5,3,6,5,4,2,4,2,3,4,2,2,2,2,2,2,3,7,3,4,6,3,5,6,2,1,2,2,32,6,720,8,3,8,7,3,5,6,4,6
CH,2,8,4,6,4,3,2,3,2,3,4,3,2,3,2,3,2,3,5,4,5,5,5,6,6,4,3,2,2,48,4,213,2,2,7,9,8,7,7,8,7
CH,5,7,4,6,5,4,2,3,3,4,3,2,3,2,2,2,2,4,7,3,3,6,5,6,3,1,1,4,1,33,6,710,6,3,9,8,6,7,9,6,8
CH,5,9,5,5,5,4,1,5,2,3,3,3,3,1,2,1,1,5,9,4,2,10,2,2,7,2,1,1,1,45,4,720,7,2,7,2,2,1,4,3,6
CH,5,8,3,7,4,3,2,3,2,2,2,3,2,3,2,2,1,4,7,3,2,4,3,8,7,2,1,1,1,31,6,520,4,2,6,5,5,5,5,5,6
CH,5,9,5,9,5,4,1,5,1,1,4,3,3,3,3,2,1,3,9,4,5,8,2,5,3,4,2,3,2,48,4,322,6,2,8,8,7,5,7,5,7
CH,5,8,4,8,4,3,1,5,1,1,2,4,4,5,1,3,1,4,7,4,0,8,1,0,8,1,1,1,1,51,6,520,1,2,2,9,8,2,0,8,7
CH,4,10,5,7,5,3,3,3,1,1,2,3,4,4,3,3,1,4,7,3,0,8,2,2,5,5,2,2,1,46,4,322,3,2,5,7,0,0,0,5,5
CH,1,8,4,7,5,2,2,5,2,3,2,2,2,1,1,1,2,3,6,2,8,1,2,3,9,4,4,4,1,70,6,322,7,1,6,9,7,6,4,8,8
CH,5,10,6,9,5,2,3,5,3,3,2,2,4,2,2,2,1,3,8,3,5,7,7,8,8,2,1,1,1,57,4,720,9,2,8,8,5,7,7,8,9
CH,1,10,5,0,1,2,1,3,3,4,5,2,1,1,1,1,3,4,10,3,0,10,10,10,0,2,1,2,2,67,4,322,3,1,10,10,10,10,10,10,10
CH,5,10,5,5,4,2,2,5,1,3,3,4,3,3,3,3,1,3,8,3,0,4,3,3,5,3,2,1,1,69,6,322,2,1,3,6,5,2,0,5,5
CH,5,8,4,8,4,3,3,4,1,2,4,2,3,2,1,2,1,4,7,3,3,7,4,3,4,2,2,3,1,48,6,720,8,3,9,8,7,7,7,6,8
CH,1,8,4,6,4,3,1,5,2,2,2,2,2,2,2,2,2,3,5,3,6,5,5,5,6,2,2,2,1,85,5,212,2,1,5,6,6,4,3,5,7
CH,5,10,6,8,5,4,1,4,3,3,1,3,2,2,2,2,2,3,7,2,5,5,4,3,7,3,2,2,2,54,5,229,2,1,10,7,9,10,9,9,9
CH,1,10,3,7,5,4,1,4,3,3,4,2,2,3,3,2,1,4,7,3,2,10,6,2,4,5,1,1,2,56,6,322,2,2,10,10,8,5,5,8,9
CH,5,3,3,8,5,4,1,5,1,2,2,1,2,2,2,2,1,3,5,2,2,10,2,10,10,1,1,1,1,32,6,620,10,2,9,9,5,4,4,4,8
CH,5,10,5,5,5,3,3,3,3,3,3,1,2,2,2,1,2,4,5,2,5,7,5,4,3,5,4,2,2,67,4,213,2,2,0,6,4,4,3,4,4
CH,5,10,5,8,5,5,1,5,1,1,1,1,2,2,1,3,1,4,7,3,2,8,3,5,8,1,2,1,1,33,6,520,5,1,5,7,2,2,7,4,5
CH,5,10,4,9,5,4,1,5,2,1,3,1,2,2,1,2,1,4,8,5,0,8,3,6,3,1,2,1,1,29,6,720,2,1,7,4,5,7,7,6,5
CH,1,8,6,2,5,3,1,4,4,4,4,2,2,2,2,2,1,4,6,2,7,5,4,5,1,2,2,2,1,74,5,322,8,2,2,3,0,0,0,0,0
CH,5,10,3,5,5,4,2,5,1,1,1,2,2,2,2,2,1,4,6,3,3,7,2,2,6,1,1,1,1,49,6,520,5,1,8,6,4,4,5,4,6
CH,5,8,5,8,5,3,2,5,4,4,3,3,4,5,2,5,2,1,2,2,1,1,9,10,1,5,5,2,1,47,6,322,4,3,3,6,2,2,1,2,1
CH,5,6,4,8,5,3,1,4,1,1,2,2,3,1,1,1,1,3,7,3,0,8,6,4,7,1,2,1,2,25,6,620,1,2,8,6,8,5,4,5,8
CH,5,9,5,4,5,3,2,5,2,2,4,1,3,2,1,2,2,3,5,1,4,1,3,1,1,3,1,2,2,55,4,322,7,2,10,10,6,6,6,6,8
CH,5,8,4,8,5,4,2,5,1,1,2,4,2,2,2,2,2,4,8,3,3,10,2,2,2,4,1,4,1,56,4,520,9,3,8,8,4,1,5,4,4
CH,5,4,5,3,5,4,1,4,1,1,1,1,3,1,1,1,1,3,7,4,0,3,1,5,3,3,2,2,2,33,6,710,10,1,9,9,7,8,9,5,7
CH,1,5,4,8,5,5,1,5,2,2,3,3,3,1,1,1,1,4,7,3,2,6,2,5,6,3,2,4,1,33,6,213,3,2,3,2,3,2,2,2,1
CH,5,10,4,6,5,5,1,5,1,1,1,2,4,3,2,3,1,4,8,4,2,7,4,3,2,2,2,2,1,45,6,720,10,2,8,6,6,7,6,6,7
CH,5,9,5,5,5,4,1,5,2,2,2,3,2,3,2,3,1,3,6,3,4,4,5,5,2,4,2,4,1,38,6,520,7,4,8,7,6,5,7,6,7
CH,1,10,5,9,5,2,1,5,1,3,2,2,3,2,2,2,1,4,10,4,1,8,3,3,8,3,2,2,2,56,3,322,2,1,8,8,6,3,6,5,6
CH,5,9,6,9,5,3,1,5,1,1,3,2,4,2,2,2,1,4,9,4,2,8,4,7,9,1,2,2,1,47,6,322,5,1,8,7,7,7,7,5,8
CH,1,10,6,6,5,4,3,5,2,3,4,3,5,2,3,1,1,3,4,3,0,0,0,1,0,4,2,3,2,77,5,322,1,1,0,5,3,0,5,3,0
CH,5,10,6,2,5,3,3,5,1,2,2,1,3,1,1,1,1,4,9,5,8,9,3,5,2,1,1,1,2,56,4,800,5,1,9,10,7,9,10,7,7
CH,5,9,3,8,4,3,1,3,1,3,2,3,4,3,2,3,1,3,9,3,3,8,5,5,7,4,1,2,1,34,6,421,8,2,7,7,7,6,6,6,7
CH,5,10,4,7,4,2,2,5,2,2,2,3,3,2,3,2,1,4,7,3,2,8,2,4,4,2,2,2,2,32,6,720,8,2,8,7,5,5,5,5,6
CH,5,7,4,6,5,4,2,5,1,1,2,2,3,2,2,2,1,4,8,3,2,7,2,2,8,1,1,2,2,33,6,520,7,2,8,8,6,6,8,6,8
CH,5,5,2,4,4,2,1,4,1,1,3,2,2,2,1,2,2,3,3,2,5,3,3,2,6,3,2,3,2,19,6,322,4,3,7,10,7,6,6,9,7
CH,1,10,5,5,5,3,1,4,1,2,1,2,3,3,2,3,2,3,7,3,8,7,7,5,6,2,2,1,2,79,5,322,3,1,8,10,8,8,8,7,10
CH,4,10,6,8,4,4,1,4,2,2,2,3,3,1,1,3,2,3,10,4,2,8,4,4,5,5,1,1,1,56,6,520,6,2,5,7,4,0,8,7,4
CH,5,9,4,8,5,3,2,5,2,3,3,3,4,2,2,3,1,4,9,5,1,6,5,4,9,2,2,1,2,64,4,710,6,1,7,6,9,7,8,8,6
CH,5,10,3,7,4,2,2,5,2,2,4,3,2,2,2,2,2,3,8,3,2,7,5,3,8,2,1,2,1,45,6,322,8,1,10,10,8,8,9,6,9
CH,5,0,4,7,4,4,2,4,2,2,5,2,3,2,3,2,1,4,7,2,5,6,7,6,7,3,2,4,2,53,4,322,3,1,6,6,5,4,5,6,5
CH,5,6,3,5,3,2,2,5,2,2,4,2,2,2,2,2,2,3,5,2,4,4,3,4,4,4,2,2,2,28,6,710,6,4,7,9,7,5,7,5,7
CH,3,10,5,7,4,4,2,4,2,1,4,2,2,2,2,2,3,3,10,4,5,5,6,3,6,1,2,2,1,45,6,322,6,2,7,10,6,7,9,10,9
CH,5,9,3,8,5,5,2,4,1,3,3,2,3,4,2,2,2,4,6,3,4,8,2,4,5,2,2,1,1,21,6,322,3,3,6,7,4,3,5,5,6
CH,5,7,4,6,3,3,2,4,1,2,2,3,3,2,2,2,1,4,8,3,3,7,3,5,8,2,2,2,2,28,6,322,4,2,8,8,6,8,7,7,5
CH,5,8,3,6,5,1,1,5,1,1,4,3,2,1,2,2,1,3,8,3,2,4,4,5,5,3,2,2,1,39,6,720,8,2,7,6,7,5,5,5,7
CH,5,0,2,5,4,1,3,3,2,3,2,3,4,2,3,4,1,4,5,3,3,6,4,6,3,2,2,2,2,26,6,322,7,1,5,6,5,5,6,6,5
CH,5,9,4,6,5,2,2,5,2,2,2,2,3,1,1,2,2,3,6,3,5,6,1,4,2,3,1,2,2,33,6,322,3,1,8,8,6,1,1,6,5
CH,5,7,3,5,3,2,1,4,1,1,3,4,3,3,3,2,1,3,8,4,1,5,8,10,9,3,2,2,2,25,6,520,7,2,9,9,9,9,9,9,10
CH,1,2,4,2,5,4,3,2,1,1,4,3,1,1,2,3,1,3,0,4,0,0,0,0,7,4,2,2,1,67,4,322,1,2,9,7,6,4,7,6,9
CH,4,9,5,6,4,3,2,4,1,2,2,2,2,2,2,2,2,4,8,3,6,5,4,2,4,3,2,2,2,41,1,520,5,2,6,6,6,5,5,6,6
CH,5,10,5,9,5,2,1,5,1,1,3,1,3,2,2,2,2,3,9,3,2,6,3,2,2,2,1,1,2,65,5,520,4,1,1,6,2,0,0,2,5
CH,1,10,5,9,5,2,1,5,1,2,2,4,3,3,3,3,2,3,2,3,2,5,0,5,5,2,2,1,2,82,5,312,5,1,5,8,8,9,8,7,8
CH,1,8,5,8,5,3,1,5,1,1,1,3,3,3,3,2,1,4,9,3,1,8,8,8,8,2,1,1,1,68,4,322,6,2,8,8,6,5,9,8,8
CH,2,8,3,9,4,3,1,4,1,1,2,3,4,2,2,2,1,4,6,4,0,7,5,3,7,2,2,1,1,45,6,312,8,2,7,7,6,6,7,4,7
CH,5,7,4,8,4,3,1,3,1,1,1,3,4,3,2,2,2,3,7,3,0,1,3,0,0,2,2,4,1,34,6,720,10,2,8,8,4,5,5,4,7
CH,5,10,4,8,5,2,3,5,1,1,1,2,2,2,2,2,2,3,8,2,6,9,3,2,8,4,1,4,1,53,4,322,3,1,4,8,7,6,6,7,6
CH,2,9,3,6,4,4,1,4,1,1,1,2,3,1,2,1,2,4,7,2,6,5,6,7,7,2,4,2,2,61,5,213,1,1,9,9,8,9,10,8,8
CH,1,10,5,6,5,5,2,5,1,1,1,3,2,2,2,1,1,3,9,2,4,2,3,3,4,5,2,1,2,73,5,322,5,1,7,8,3,4,4,6,5
CH,5,10,5,8,5,3,1,5,1,2,3,3,3,2,2,3,2,3,10,3,4,10,10,5,10,2,1,2,1,65,1,520,6,2,8,8,6,4,5,5,8
CH,5,6,3,3,5,4,1,2,4,4,4,1,2,2,2,2,2,4,5,2,4,2,1,2,0,2,5,4,1,56,6,313,8,3,9,9,7,6,6,7,8
CH,5,4,3,7,5,3,5,1,1,4,1,2,3,2,2,2,1,4,9,3,3,5,3,3,7,2,2,4,1,28,6,322,3,2,6,8,0,4,2,4,2
CH,5,10,5,7,4,4,1,5,1,1,4,2,4,3,3,3,1,5,0,4,0,5,4,5,7,2,1,2,1,27,6,322,2,1,7,7,6,0,0,5,5
CH,5,10,6,9,5,3,3,4,3,3,3,2,3,3,3,2,1,3,10,3,7,7,4,3,5,1,1,3,1,66,5,520,5,1,5,8,5,6,8,6,6
CH,5,10,3,5,4,3,1,5,1,2,2,2,3,3,2,2,1,3,8,4,6,3,5,5,5,3,2,2,1,59,6,322,7,2,8,9,8,5,6,6,7
CH,5,8,3,8,4,3,1,5,2,2,2,2,2,2,1,2,2,4,9,3,3,5,2,4,5,4,1,2,2,26,6,322,6,3,6,7,6,5,6,6,6
CH,5,9,2,9,4,3,1,4,2,2,3,3,3,3,2,2,1,3,9,3,2,3,3,3,5,2,2,1,2,54,6,322,4,1,8,9,7,7,7,7,7
CH,5,8,6,10,5,4,1,4,3,1,2,4,4,2,4,2,1,4,10,4,1,6,7,4,6,2,2,3,1,46,3,322,1,3,5,6,4,6,5,4,6
CH,4,10,5,7,5,3,1,5,1,1,2,3,3,3,3,3,1,4,7,4,1,7,6,3,6,2,2,2,2,70,5,520,3,2,7,7,5,3,3,5,5
CH,5,5,3,8,5,4,2,3,2,2,2,2,2,2,2,2,1,4,7,2,4,8,3,3,5,1,1,1,1,33,6,800,5,2,10,7,7,6,8,6,9
CH,5,10,4,9,4,3,1,5,1,1,1,3,3,3,2,3,1,4,10,3,2,10,7,6,9,2,2,1,2,28,6,322,4,2,6,9,4,5,5,5,4
CH,5,10,5,9,5,4,2,3,1,2,3,2,3,1,2,1,2,3,7,3,3,6,3,7,4,1,1,2,2,25,6,313,7,3,9,6,6,8,9,5,8
CH,5,8,4,8,5,3,2,2,4,2,3,2,2,2,2,2,2,3,10,2,2,8,4,2,2,4,2,2,1,27,6,322,7,3,8,6,6,5,4,6,8
CH,4,7,5,7,5,3,2,4,1,1,3,2,3,2,2,2,2,3,7,3,5,5,4,5,1,3,3,4,2,54,5,322,5,2,6,7,7,5,5,7,7
CH,5,8,4,7,5,4,3,5,2,2,2,3,3,1,1,1,1,4,8,3,1,4,3,1,1,1,2,3,1,34,6,800,2,2,8,8,5,7,8,5,7
CH,4,8,5,5,5,3,1,5,1,1,1,2,2,2,2,2,1,4,8,3,2,7,8,6,8,2,1,1,1,68,6,213,7,2,8,8,8,5,5,5,5
CH,2,5,1,9,3,3,2,3,3,2,4,3,3,3,3,3,2,2,7,3,4,5,6,7,5,4,2,1,2,69,4,322,8,1,5,7,6,0,3,3,5
CH,1,10,6,4,5,4,2,5,1,1,1,2,2,2,3,2,2,3,8,3,4,5,5,5,9,2,1,3,2,78,5,229,7,1,7,9,5,6,9,5,7
CH,5,10,5,8,5,3,2,4,1,2,3,3,3,3,3,3,1,4,4,2,5,5,3,3,4,5,4,2,2,36,6,322,6,1,4,2,5,5,4,4,5
CH,5,3,5,7,5,3,1,4,1,1,1,2,2,1,1,2,2,3,6,2,3,8,1,4,9,2,2,4,2,42,6,322,6,4,7,8,5,4,6,5,8
CH,2,10,4,5,5,3,2,4,2,2,2,3,3,4,3,2,1,4,5,3,3,3,3,2,5,4,2,3,1,60,4,322,5,1,8,8,5,0,2,4,5
CH,2,9,5,3,5,4,1,5,2,4,4,3,3,2,2,2,1,3,2,4,2,7,7,1,2,2,2,3,2,30,6,229,3,3,1,2,2,5,7,6,3
CH,4,10,5,8,5,1,2,5,1,2,4,3,5,5,5,3,1,3,6,5,1,8,6,5,5,2,1,1,2,57,6,229,7,1,9,10,8,4,8,8,9
CH,5,10,5,7,5,3,1,4,1,2,3,4,3,2,3,2,1,3,7,3,4,5,1,6,2,4,1,4,1,20,6,322,4,2,5,3,2,1,1,4,5
CH,5,7,2,3,5,3,2,4,3,3,2,3,3,4,4,3,2,4,7,3,3,6,3,3,2,1,2,2,1,55,6,710,10,2,3,6,2,2,5,5,6
CH,5,9,5,8,4,3,2,4,3,4,5,3,3,2,2,3,2,3,7,2,4,4,4,3,6,4,4,3,1,60,6,322,4,1,6,7,5,3,3,6,6
CH,5,7,2,5,5,4,2,5,1,2,2,2,2,2,2,3,2,3,5,2,8,3,2,3,1,4,2,4,1,53,4,322,3,2,5,3,2,3,5,2,4
CH,5,7,4,5,5,4,1,2,3,2,2,2,3,2,2,2,1,3,6,3,3,3,3,3,2,2,2,2,1,55,4,322,8,2,6,6,1,3,4,4,4
CH,5,9,5,8,5,3,2,4,2,3,1,3,3,2,2,3,1,4,9,4,2,8,5,9,7,1,1,2,2,58,4,313,3,1,7,7,6,8,7,5,8
CH,2,10,6,8,5,3,2,5,2,2,1,4,5,4,5,4,1,3,10,5,0,10,7,6,9,1,1,1,1,81,5,322,3,1,7,7,6,2,2,5,8
CH,5,6,3,4,4,3,4,5,2,3,1,3,3,2,2,2,1,3,6,3,2,7,4,4,3,5,3,2,2,23,6,212,2,3,5,4,6,2,7,4,4
CH,5,0,4,10,5,1,1,5,1,1,3,1,3,2,1,2,1,2,5,2,3,8,5,5,10,2,1,1,1,29,6,520,3,1,7,6,5,4,6,5,6
CH,5,5,2,7,3,3,2,5,1,2,3,2,2,2,2,2,2,4,5,2,3,6,4,4,4,4,3,3,2,32,6,322,7,5,8,7,6,5,5,6,7
CH,5,10,5,6,5,4,1,1,4,1,3,1,3,1,4,2,1,3,10,2,0,9,2,0,4,3,1,2,1,36,6,322,7,1,8,7,0,0,1,2,0
CH,4,9,3,7,5,4,2,4,3,3,3,2,2,2,2,2,1,3,7,3,3,5,6,2,7,2,1,4,1,51,6,322,7,2,6,7,6,4,4,4,6
CH,1,10,6,10,4,2,3,4,2,2,2,3,3,2,3,3,1,4,8,4,2,8,5,7,0,4,2,1,1,75,4,322,4,1,5,6,6,5,5,6,7
CH,5,7,4,10,3,3,1,4,1,1,2,2,2,2,2,2,1,4,10,4,0,7,6,6,7,2,1,1,2,39,4,720,7,1,4,5,3,5,6,3,4
CH,5,10,6,10,5,2,2,5,2,2,2,5,2,3,1,1,1,4,10,4,0,7,5,5,5,4,4,1,2,60,5,213,2,1,5,8,3,2,2,3,3
CH,2,10,5,9,5,2,2,4,1,1,2,3,4,2,2,2,1,2,8,3,2,5,7,2,9,4,2,2,1,48,6,322,7,1,8,8,6,3,6,6,6
CH,5,7,5,7,5,4,2,3,2,2,4,3,3,2,2,2,1,3,7,3,3,6,3,3,7,3,2,2,1,64,6,322,5,2,7,8,3,0,3,2,4
CH,5,10,5,7,5,4,2,5,1,3,2,2,4,2,2,2,1,4,9,4,1,8,1,2,1,2,1,1,2,43,6,800,9,1,6,6,5,8,6,4,8
CH,5,10,3,0,3,2,1,2,3,1,4,3,2,4,2,2,1,4,5,2,0,10,3,10,10,3,1,1,2,22,6,229,3,2,5,7,2,2,3,2,4
CH,5,4,3,10,5,4,1,1,2,2,3,2,3,2,2,2,1,3,3,4,5,6,7,6,0,1,2,4,1,27,6,313,5,3,9,7,3,4,6,4,6
CH,1,10,6,9,5,4,1,5,1,1,1,2,2,2,3,1,2,3,8,4,2,2,3,2,3,1,1,1,2,54,6,229,9,1,6,7,6,4,5,5,7
CH,5,8,5,6,5,5,2,4,1,1,1,1,2,2,2,3,1,5,6,4,2,8,0,0,6,1,1,2,2,41,1,510,3,1,9,8,8,6,7,7,8
CH,5,9,5,1,5,3,3,4,2,2,3,1,2,2,2,2,1,4,9,3,3,8,7,6,4,2,2,4,2,62,4,213,2,1,7,8,7,7,7,7,8
CH,5,10,6,8,5,2,1,5,2,2,2,3,3,2,2,3,1,4,9,4,2,5,6,3,3,3,1,1,2,57,3,710,5,1,5,7,4,4,5,4,7
CH,5,8,5,7,5,3,2,5,2,2,2,2,3,3,2,2,1,4,7,3,2,8,3,3,1,2,2,1,2,23,6,322,7,2,5,9,5,4,4,6,5
CH,5,10,4,7,5,3,2,5,1,1,3,3,5,2,2,1,1,3,7,3,5,3,2,0,6,1,1,1,1,23,6,322,6,2,7,7,6,9,10,7,9
CH,5,9,5,9,5,3,1,4,1,1,1,2,2,1,1,1,2,3,7,3,4,6,8,6,7,4,4,2,2,49,2,800,10,1,6,8,6,7,8,6,7
CH,4,8,4,7,5,5,2,5,2,2,2,2,4,3,3,4,2,4,5,3,3,5,2,0,7,2,1,1,1,59,6,710,2,2,4,4,3,5,5,6,5
CH,5,8,4,7,4,3,1,5,1,2,3,3,4,5,3,2,1,4,8,4,1,4,2,5,4,2,2,1,2,16,6,213,7,3,4,5,4,7,6,6,6
CH,5,5,3,4,5,4,1,5,1,2,3,1,3,2,1,2,2,4,5,2,3,0,2,1,0,5,4,4,1,16,6,213,2,5,4,9,6,4,8,5,8
CH,5,9,4,8,5,2,2,5,2,2,2,1,5,3,2,2,1,3,5,5,0,8,2,2,8,1,1,2,1,66,3,720,3,1,7,7,4,5,5,4,5
CH,5,9,5,8,5,3,1,3,2,3,3,2,3,2,2,2,1,4,9,4,1,8,4,5,9,1,1,1,1,22,6,313,5,2,6,9,4,5,6,5,7
CH,5,9,5,8,5,3,3,2,3,5,4,2,4,2,2,1,1,4,7,4,4,7,5,3,7,3,3,1,2,51,3,322,4,2,4,6,4,3,2,2,6
CH,5,8,3,7,4,3,2,3,1,2,3,3,3,2,2,2,2,3,6,2,5,7,3,4,1,4,2,3,2,35,6,229,6,2,6,6,6,5,5,6,6
CH,5,7,3,4,5,2,1,3,2,2,3,2,3,2,2,2,1,4,2,2,6,6,0,6,2,3,2,4,1,25,6,322,1,4,7,6,3,4,5,2,6
CH,5,10,6,8,4,2,2,4,2,3,2,3,2,1,1,1,1,3,8,2,5,4,5,6,8,3,2,2,2,58,4,720,8,2,9,9,6,5,7,6,8
CH,5,10,3,7,5,3,1,3,1,5,1,3,4,2,2,2,1,4,2,4,0,8,6,4,2,2,2,5,2,68,4,312,1,1,6,8,4,1,3,3,5
CH,5,8,4,5,4,3,2,4,2,2,2,2,3,3,3,3,1,3,7,3,4,7,3,7,4,4,2,2,2,47,4,213,6,2,5,6,6,6,6,6,5
CH,4,10,6,10,5,4,1,5,1,1,1,1,4,2,2,1,1,4,9,5,0,10,5,3,2,2,2,2,2,54,4,710,4,5,8,7,5,4,6,5,7
CH,5,7,5,9,4,3,2,4,1,1,1,3,3,3,4,4,1,3,10,4,2,6,6,6,8,2,1,1,2,42,1,312,7,2,5,7,7,5,8,6,6
CH,2,6,4,7,3,3,2,4,1,1,3,3,3,2,2,3,2,3,7,4,6,5,5,8,7,4,3,3,1,25,6,213,2,1,8,9,8,6,7,7,8
CH,5,9,3,8,3,2,1,4,1,1,1,2,3,4,4,3,1,4,9,4,2,8,8,4,3,2,2,1,1,38,6,322,4,1,7,8,4,2,5,3,5
CH,5,2,2,4,5,4,1,3,2,2,4,1,2,2,2,2,2,2,0,1,5,0,5,5,0,5,2,5,1,38,6,720,10,2,6,4,2,1,3,0,2
CH,5,8,3,8,5,2,1,3,1,1,3,1,2,3,2,2,1,4,7,2,8,8,3,4,4,1,1,2,1,56,4,520,4,3,7,9,6,7,8,6,7
CH,5,9,3,8,4,3,1,4,1,2,4,2,3,2,2,2,2,3,5,2,5,5,2,2,1,3,2,2,1,41,3,520,7,2,7,7,3,5,5,3,5
CH,5,10,4,8,5,3,1,5,1,3,1,1,3,2,3,1,1,3,10,3,2,6,3,0,5,2,3,1,1,20,6,213,5,1,10,10,7,3,5,5,10
CH,5,10,3,7,4,2,1,5,2,4,2,4,3,2,2,2,1,3,8,3,0,4,4,6,6,2,1,5,1,51,6,322,6,2,7,4,6,0,6,3,5
CH,1,10,4,8,4,1,1,4,1,1,1,4,4,4,3,4,2,5,5,4,5,4,6,8,8,4,4,2,2,42,6,213,4,1,7,8,7,4,5,5,8
CH,5,7,6,5,4,1,2,5,2,2,2,2,3,3,3,2,3,4,2,2,2,6,1,0,2,2,3,3,1,32,6,322,7,2,7,7,4,7,7,2,7
CH,5,9,4,4,4,3,1,5,1,1,1,3,2,2,2,2,1,4,8,3,2,2,3,1,0,2,1,1,1,66,6,720,5,1,4,4,2,1,2,2,3
CH,5,8,5,8,3,2,1,3,2,1,1,5,3,3,3,3,1,3,6,3,4,4,2,2,4,4,2,2,2,39,5,322,4,1,4,4,4,4,4,4,4
CH,1,10,5,5,5,2,1,5,1,2,1,5,5,4,4,4,1,4,8,4,0,8,5,5,5,4,2,2,1,72,1,229,1,1,5,8,7,10,10,6,10
CH,5,10,5,8,4,1,1,2,3,2,4,2,3,2,2,3,1,4,8,3,3,8,6,4,8,4,2,1,2,52,1,520,5,2,8,8,6,6,4,5,8
CH,5,10,4,8,3,2,2,1,3,4,1,2,4,1,4,3,1,4,9,4,2,5,9,8,8,4,3,3,1,24,6,229,5,2,9,8,4,7,7,4,7
CH,3,7,3,5,4,3,1,5,2,2,3,2,2,2,1,3,2,3,2,2,5,4,3,6,2,4,2,4,2,26,6,322,3,3,7,10,7,5,6,9,8
CH,5,3,3,3,3,3,2,5,2,3,3,1,3,2,2,2,3,3,3,2,3,3,4,6,5,4,2,4,2,25,6,620,6,3,7,5,3,4,5,4,7
CH,5,10,4,5,5,3,2,4,1,2,1,2,2,2,2,2,2,4,8,4,3,3,6,3,8,2,1,1,2,76,5,213,2,1,7,8,5,3,4,4,8
CH,5,10,6,10,5,3,1,3,2,3,5,2,3,2,2,2,1,2,8,2,5,5,4,5,10,3,1,1,2,59,5,322,4,1,7,8,8,7,7,8,8
CH,5,6,4,5,3,3,1,4,1,1,2,2,4,1,2,1,2,3,0,2,3,3,1,6,3,4,1,4,2,41,4,322,2,3,4,7,4,3,3,7,3
CH,5,9,5,5,5,3,4,5,1,2,4,2,2,1,1,2,1,3,8,1,2,5,1,2,8,2,1,1,2,48,3,322,3,1,8,8,3,3,5,5,5
